symbol,product_type,put_call,strike,net_position,price,currency,multiplier,maturity_date
MGLU3,OP,Call,10.74,-1300,0.083370626,BRL,1,1/21/2022
VALE3,OP,Call,111.47,-1500,0.054543313,BRL,1,1/21/2022
TAEE11,OP,Call,35.5,-10100,1.049001455,BRL,1,12/17/2021
QQQ,OP,Put,367,-250,2.734251022,USD,100,12/17/2021
USIM5,OP,Call,13.82,-30300,0.565839231,BRL,1,12/17/2021
BBDC4,OP,Put,22.14,32340,2.130486727,BRL,1,12/17/2021
VIIA3,OP,Call,9.2,-100,0.006685493,BRL,1,12/17/2021
VIIA3,OP,Put,19,32300,13.68571854,BRL,1,12/17/2021
BRFS3,OP,Call,29,-25700,0.000959714,BRL,1,12/17/2021
BOVA,OP,Call,99,-233795,4.11414957,BRL,1,1/21/2022
TAEE11,OP,Call,36,-29000,1.509418011,BRL,1,1/21/2022
JBSS3,ST,,,537,34.125,BRL,1,
VIIA3,OP,Put,15,393300,9.702072144,BRL,1,12/17/2021
ITSA4,OP,Call,10.72,34800,0.01450366,BRL,1,12/17/2021
VIIA3,OP,Put,20,1900,14.68155766,BRL,1,12/17/2021
BBAS,OP,Call,35.62,-8500,0.10425368,BRL,1,12/17/2021
MGLU3,OP,Call,11.24,1400,0.019876022,BRL,1,12/17/2021
CSNA,OP,Put,35.23,78900,13.28505325,BRL,1,12/17/2021
BBAS,OP,Put,35.62,900,4.021495819,BRL,1,12/17/2021
BRAP4,OP,Call,50,1100,3.130525112,BRL,1,1/21/2022
JBSS3,OP,Call,37.98,-700,0.189319015,BRL,1,12/17/2021
VIVT3,OP,Call,51.13,7000,0.543026805,BRL,1,12/17/2021
VALE3,OP,Put,69.61,-10000,5.176113605,BRL,1,4/14/2022
TAEE11,OP,Call,37,25700,1.005676389,BRL,1,1/21/2022
BRAP4,OP,Put,47,2000,1.422919393,BRL,1,1/21/2022
USIM5,OP,Put,12.57,11400,0.312666684,BRL,1,12/17/2021
AAPL,OP,Put,126.25,-2141,0.492046833,USD,100,1/21/2022
PETR4,OP,Call,34.74,-37100,0.052379426,BRL,1,12/17/2021
MGLU3,OP,Put,23.74,1500,16.64575005,BRL,1,12/17/2021
BBDC4,OP,Call,22.14,271060,0.080408469,BRL,1,12/17/2021
ITUB4,OP,Put,21.91,12900,0.42590487,BRL,1,12/17/2021
MGLU3,OP,Put,7.49,-9600,0.965417624,BRL,1,1/21/2022
VIIA3,OP,Put,7.3,13000,2.056121111,BRL,1,12/17/2021
PCAR3,OP,Call,29,3700,0.014694135,BRL,1,12/17/2021
VALE3,OP,Call,82.47,28600,0.907894433,BRL,1,1/21/2022
VALE3,OP,Call,99.47,-197300,0.018067174,BRL,1,12/17/2021
CYRE3,OP,Call,14.41,-19100,0.350140393,BRL,1,12/17/2021
USIM5,OP,Put,16.82,78200,3.279586077,BRL,1,12/17/2021
BOVA,OP,Call,124,-43942,0.069989249,BRL,1,1/21/2022
MGLU3,OP,Put,11.99,1900,4.880603313,BRL,1,1/21/2022
MRFG,OP,Put,23.1,-15000,1.506619096,BRL,1,12/17/2021
MGLU3,OP,Call,17.24,21200,0.002706292,BRL,1,12/17/2021
CMIG4,OP,Call,12.5,11200,0.74782443,BRL,1,12/17/2021
USIM5,OP,Call,13.32,-82700,0.815196335,BRL,1,12/17/2021
B3SA3,OP,Call,11.6,48600,0.582281947,BRL,1,1/21/2022
ABEV,OP,Call,18.07,291300,0.028769147,BRL,1,12/17/2021
BRFS3,OP,Call,25.5,-9600,0.012723593,BRL,1,12/17/2021
MGLU3,OP,Call,15.49,300,0.021236381,BRL,1,1/21/2022
GOAU4,OP,Put,11.01,22200,0.492966712,BRL,1,12/17/2021
B3SA3,OP,Call,12.1,-63200,0.394244701,BRL,1,1/21/2022
ITSA4,OP,Call,11.47,2900,0.001541565,BRL,1,12/17/2021
YDUQ3,OP,Put,24.5,1200,3.242708445,BRL,1,1/21/2022
ITUB4,OP,Call,26.74,3400,0.097104914,BRL,1,1/21/2022
USIM5,OP,Put,9.76,-5200,0.135432079,BRL,1,1/21/2022
VALE3,OP,Call,123.47,2400,0.033758994,BRL,1,1/21/2022
B3SA3,OP,Call,15.1,5700,0.036293142,BRL,1,1/21/2022
BBAS,OP,Put,29.12,32100,0.287224382,BRL,1,12/17/2021
PETR4,OP,Call,27.1,-28900,3.479226589,BRL,1,1/21/2022
PCAR3,OP,Call,23,-600,0.474690586,BRL,1,12/17/2021
VIIA3,OP,Put,17.5,5300,12.19175434,BRL,1,12/17/2021
BRAP4,OP,Put,46.16,-2300,0.571194887,BRL,1,12/17/2021
BRKM5,OP,Put,51,8400,1.469104886,BRL,1,12/17/2021
VALE3,OP,Call,55.47,-2100,15.39965725,BRL,1,12/17/2021
PETR4,OP,Call,34.6,38300,0.307596654,BRL,1,1/21/2022
EMBR3,OP,Put,20.5,-10800,2.441071272,BRL,1,12/17/2021
EQTL,OP,Call,26.03,11100,0.017947407,BRL,1,12/17/2021
B3SA3,OP,Call,13.32,-900,0.247619063,BRL,1,2/18/2022
CIEL3,OP,Put,2.46,252500,0.459982932,BRL,1,1/21/2022
KLBN11,OP,Call,23.9,63600,0.964439094,BRL,1,12/17/2021
VALE3,OP,Call,100.47,-800,0.099294826,BRL,1,1/21/2022
BBAS,OP,Call,28.96,5200,3.608771086,BRL,1,1/21/2022
B3SA3,OP,Put,12.1,-30500,1.20969522,BRL,1,1/21/2022
VALE3,OP,Put,33.47,-56200,0.008121636,BRL,1,12/17/2021
VIIA3,OP,Put,5.3,-61700,0.367580563,BRL,1,12/17/2021
EQTL,OP,Call,26,8000,0.20661746,BRL,1,1/21/2022
B3SA3,OP,Put,17.31,2800,6.108051777,BRL,1,12/17/2021
MGLU3,OP,Call,8.29,-156900,0.151004389,BRL,1,12/17/2021
MRFG,OP,Call,26,-14700,0.303547025,BRL,1,1/21/2022
BOVA,OP,Put,126,300,26.92926979,BRL,1,1/21/2022
BRDT3,OP,Put,21,10100,1.002072811,BRL,1,1/21/2022
MGLU3,OP,Put,15.74,-1300,8.682460785,BRL,1,12/17/2021
USIM5,OP,Call,13.46,49900,1.244148016,BRL,1,1/21/2022
BRAP4,OP,Call,45.66,2600,5.16373682,BRL,1,12/17/2021
GOAU4,OP,Call,9.99,-30000,1.289384604,BRL,1,1/21/2022
BBAS,OP,Put,29.71,52900,0.819097936,BRL,1,1/21/2022
BBSE,OP,Call,23.98,-30400,0.016419783,BRL,1,12/17/2021
PETR4,OP,Put,29.35,-152800,1.474897146,BRL,1,1/21/2022
BBAS,OP,Call,29.71,14300,3.047929049,BRL,1,1/21/2022
QQQ,OP,Put,362,-200,2.162651777,USD,100,12/17/2021
VALE3,OP,Put,104.47,19900,33.57589722,BRL,1,12/17/2021
B3SA3,OP,Put,13.81,90200,2.635150671,BRL,1,12/17/2021
PETR4,OP,Put,28.99,-262900,0.803607404,BRL,1,12/17/2021
BBSE,OP,Call,19.48,2000,1.305812359,BRL,1,12/17/2021
VIIA3,OP,Put,9.6,5300,4.329016685,BRL,1,12/17/2021
PETR4,OP,Call,31.1,100,3.675591707,BRL,1,7/15/2022
VALE3,OP,Put,84.97,8600,14.22698689,BRL,1,12/17/2021
CYRE3,OP,Call,15.41,2200,0.146302983,BRL,1,12/17/2021
USIM5,OP,Put,11.96,-99000,0.479897201,BRL,1,1/21/2022
EMBR3,OP,Call,9.8,-42800,10.2722683,BRL,1,1/20/2023
BRKM5,OP,Put,52,3000,1.826689005,BRL,1,12/17/2021
EGIE3,OP,Call,41.75,100,0.308270991,BRL,1,1/21/2022
PETR4,OP,Call,34.99,1300,0.045905493,BRL,1,12/17/2021
EGIE3,OP,Call,38.5,-14400,0.811639547,BRL,1,12/17/2021
VIVT3,OP,Put,42.88,-100,0.060091309,BRL,1,12/17/2021
VALE3,OP,Call,60.47,3200,10.61792374,BRL,1,12/17/2021
QQQ,ST,,,-20267,391.1900024,USD,1,
CSNA,OP,Call,23.5,-5400,1.211495876,BRL,1,1/21/2022
BRFS3,OP,Put,25,1600,5.678607464,BRL,1,12/17/2021
JBSS3,OP,Call,40.48,-23300,0.05208433,BRL,1,12/17/2021
JBSS3,OP,Call,41.48,1600,0.23223573,BRL,1,1/21/2022
PETR4,OP,Put,21.24,64500,0.053097412,BRL,1,12/17/2021
CYRE3,OP,Put,14.41,26400,1.346037865,BRL,1,12/17/2021
BBDC4,OP,Put,24.64,9750,4.548996449,BRL,1,12/17/2021
ITUB4,OP,Call,25.24,13400,0.264061719,BRL,1,1/21/2022
ABEV,OP,Put,13.57,4900,0.023177166,BRL,1,12/17/2021
BBAS,OP,Put,31.21,38500,1.329263806,BRL,1,1/21/2022
BBAS,OP,Put,23.71,50900,0.127660841,BRL,1,1/21/2022
KLBN11,OP,Call,23.15,-10100,1.975018501,BRL,1,1/21/2022
B3SA3,OP,Call,15.56,-56300,0.002358636,BRL,1,12/17/2021
JBSS3,OP,Put,31.73,6200,0.38444531,BRL,1,12/17/2021
EQTL,OP,Put,25.03,600,2.200237513,BRL,1,12/17/2021
PETR4,OP,Put,30.6,400,2.091778755,BRL,1,1/21/2022
XLV,ST,,,-16050,130.394989,USD,1,
MGLU3,OP,Call,9.69,-27500,0.144370437,BRL,1,1/21/2022
VALE3,OP,Put,87.61,-15000,16.17642593,BRL,1,4/14/2022
LAME4,OP,Call,6.7,-14300,0.033509564,BRL,1,12/17/2021
GOAU4,OP,Call,10.29,91300,1.082305551,BRL,1,1/21/2022
GOAU4,OP,Call,11.29,25200,0.547223747,BRL,1,1/21/2022
BBSE,OP,Call,24.5,117900,0.052938808,BRL,1,1/21/2022
KLBN11,OP,Put,22.65,200,0.205775738,BRL,1,12/17/2021
YDUQ3,OP,Call,21.5,37500,1.475735903,BRL,1,12/17/2021
BRAP4,OP,Call,49.5,1800,3.414901495,BRL,1,1/21/2022
ABEV,OP,Call,14.07,-100,1.952912807,BRL,1,12/17/2021
ABEV,OP,Put,14.07,147100,0.04166149,BRL,1,12/17/2021
BBDC4,OP,Call,24.82,-21100,0.008739706,BRL,1,12/17/2021
VIIA3,OP,Call,6.5,-35200,0.052784674,BRL,1,12/17/2021
VALE3,OP,Put,83.61,-4500,13.19307804,BRL,1,4/14/2022
VIIA3,OP,Put,5.7,55700,0.616283476,BRL,1,12/17/2021
VALE3,OP,Put,77.47,21900,7.187142372,BRL,1,12/17/2021
CSNA,OP,Put,21.23,-78500,0.799979687,BRL,1,12/17/2021
MGLU3,OP,Call,8.99,-500,0.218018532,BRL,1,1/21/2022
BBAS,OP,Put,40.21,4000,8.232726097,BRL,1,1/21/2022
MGLU3,ST,,,51,6.984999657,BRL,1,
BRAP4,OP,Call,50.5,5000,2.867792845,BRL,1,1/21/2022
PETR4,OP,Put,37.6,-400,7.323914051,BRL,1,6/17/2022
QQQ,OP,Put,350,-1345,1.248056769,USD,100,12/17/2021
BBSE,OP,Put,23,25700,2.350800037,BRL,1,1/21/2022
ITUB4,OP,Put,29.66,6500,7.170188904,BRL,1,12/17/2021
YDUQ3,OP,Call,28,14100,0.057445414,BRL,1,12/17/2021
ITUB4,OP,Put,26.41,102600,3.943959236,BRL,1,12/17/2021
VIIA3,OP,Call,8.9,-10200,0.03220582,BRL,1,1/21/2022
PETR4,OP,Call,19.99,4000,9.64226532,BRL,1,12/17/2021
VIIA3,OP,Put,14.5,9700,9.204135895,BRL,1,12/17/2021
BBSE,OP,Call,22.48,-57300,0.060953692,BRL,1,12/17/2021
MGLU3,OP,Call,9.09,-217500,0.205972686,BRL,1,1/21/2022
VIIA3,OP,Put,5.72,22800,0.844269514,BRL,1,2/18/2022
LAME4,OP,Put,6.8,7500,1.711519361,BRL,1,1/21/2022
VALE3,OP,Put,80.61,13500,11.13141346,BRL,1,4/14/2022
VIIA3,OP,Call,6.52,277600,0.255126476,BRL,1,2/18/2022
PETR4,OP,Call,30.35,-1100,2.414395094,BRL,1,3/18/2022
USIM5,ST,,,-5330,13.52499962,BRL,1,
PETR4,OP,Call,38.1,9900,0.643682778,BRL,1,4/14/2022
VALE3,OP,Call,83.47,-7100,0.784891844,BRL,1,1/21/2022
CMIG4,OP,Put,13,-100,0.570931673,BRL,1,1/21/2022
MGLU3,OP,Call,9.29,25300,0.182328641,BRL,1,1/21/2022
CIEL3,OP,Put,3.26,600,1.226173878,BRL,1,12/17/2021
BBDC3,OP,Put,17.56,15100,0.78340596,BRL,1,12/17/2021
CMIG4,ST,,,137531,13.03999996,BRL,1,
VALE3,OP,Put,63.47,7500,1.613706708,BRL,1,1/21/2022
BBDC4,OP,Call,25.05,-25730,0.069331035,BRL,1,1/21/2022
JBSS3,OP,Put,32.48,19100,0.547860801,BRL,1,12/17/2021
BBDC4,OP,Put,22.39,36800,2.35955286,BRL,1,12/17/2021
VALE3,OP,Call,89.47,10300,0.319137901,BRL,1,1/21/2022
ABEV,OP,Put,17.5,193800,1.632565022,BRL,1,1/21/2022
YDUQ3,OP,Call,21,-10000,2.566972494,BRL,1,1/21/2022
BBAS,OP,Put,25.12,33000,0.052059174,BRL,1,12/17/2021
CSNA,OP,Put,18.98,-1000,0.247738704,BRL,1,12/17/2021
VALE3,OP,Call,112.47,-600,0.006486216,BRL,1,12/17/2021
BRAP4,OP,Put,48,-7200,1.727412939,BRL,1,1/21/2022
VIIA3,OP,Call,5.2,108800,0.376787454,BRL,1,12/17/2021
CSNA,OP,Put,22.73,-11500,1.565749645,BRL,1,12/17/2021
ELET6,OP,Call,34.5,-18000,1.099905133,BRL,1,1/21/2022
MRFG,OP,Put,24.6,-22200,2.725799799,BRL,1,12/17/2021
PETR4,OP,Call,26.74,22000,3.210598707,BRL,1,12/17/2021
PETR4,OP,Call,27.35,4800,3.284610748,BRL,1,1/21/2022
PETR4,OP,Call,19.49,2600,10.13525867,BRL,1,12/17/2021
VALE3,OP,Put,85.47,22400,14.71678734,BRL,1,12/17/2021
PCAR3,OP,Put,21.5,-200,0.637270689,BRL,1,12/17/2021
PETR4,OP,Call,40.1,-17800,0.255806327,BRL,1,3/18/2022
PETR4,OP,Put,24.49,184100,0.154168829,BRL,1,12/17/2021
MGLU3,OP,Put,8.69,60200,1.766133547,BRL,1,12/17/2021
UGPA3,ST,,,-1619,13.99499989,BRL,1,
VALE3,OP,Put,92.47,39600,21.644104,BRL,1,12/17/2021
BRFS3,OP,Call,27,-20000,0.004215552,BRL,1,12/17/2021
VALE3,OP,Put,93.47,3200,22.63737106,BRL,1,12/17/2021
PETR4,OP,Call,29.35,40700,1.97191596,BRL,1,1/21/2022
BBAS,OP,Call,31.87,69300,0.949818432,BRL,1,12/17/2021
MGLU3,OP,Put,9.99,-122000,2.994426727,BRL,1,12/17/2021
TAEE11,OP,Call,36,-7400,0.732998967,BRL,1,12/17/2021
B3SA3,OP,Call,13.56,-128400,0.018058361,BRL,1,12/17/2021
GOAU4,OP,Call,12.51,66100,0.033894774,BRL,1,12/17/2021
VIIA3,OP,Call,7,75400,0.030007094,BRL,1,12/17/2021
PETR4,OP,Put,26.1,600,0.795403719,BRL,1,2/18/2022
MGLU3,OP,Call,7.09,-12000,0.478058577,BRL,1,12/17/2021
VALE3,OP,Put,79.47,64400,8.964513779,BRL,1,12/17/2021
PETR4,OP,Call,29.1,-2300,2.636452675,BRL,1,2/18/2022
BBDC4,OP,Put,26.68,15360,6.576862335,BRL,1,12/17/2021
VALE3,OP,Put,40.97,32200,0.021105016,BRL,1,12/17/2021
VALE3,OP,Put,67.61,25500,4.395850182,BRL,1,4/14/2022
PETR4,OP,Put,30.74,35500,1.68987596,BRL,1,12/17/2021
GGBR4,OP,Call,25.4,100900,1.639033437,BRL,1,12/17/2021
YDUQ3,OP,Put,21.5,-13700,1.544306278,BRL,1,1/21/2022
ABEV,OP,Call,17,-171700,0.390843242,BRL,1,1/21/2022
ABEV,OP,Put,11.57,8500,0.16312407,BRL,1,5/20/2022
MRFG,OP,Put,25.5,-20000,3.606138468,BRL,1,1/21/2022
PCAR3,ST,,,-4562,21.96999931,BRL,1,
VIVT3,OP,Call,49.88,-13000,1.097314,BRL,1,12/17/2021
PCAR3,OP,Put,27.5,12600,5.454789162,BRL,1,12/17/2021
BBAS,OP,Put,30.96,7300,1.229769111,BRL,1,1/21/2022
BRAP4,ST,,,-155338,50.25,BRL,1,
BOVA,OP,Call,111,75185,0.566615164,BRL,1,1/21/2022
ABEV,OP,Call,15.57,1000,2.586181641,BRL,1,8/19/2022
JBSS3,OP,Call,35.48,-18500,1.495842576,BRL,1,1/21/2022
PETR3,OP,Call,32.1,-10000,0.448206902,BRL,1,12/17/2021
VALE3,OP,Put,43.47,336400,0.026895035,BRL,1,12/17/2021
BRAP4,OP,Call,44.66,4200,6.035835266,BRL,1,12/17/2021
MRFG,OP,Call,24.5,-14000,0.557356238,BRL,1,1/21/2022
ITUB4,OP,Put,20.24,4500,0.316530019,BRL,1,1/21/2022
ITUB4,OP,Put,29.24,4000,6.444385052,BRL,1,1/21/2022
EQTL,OP,Call,25.5,12700,0.283401936,BRL,1,1/21/2022
EMBR3,OP,Put,20,33000,2.048639536,BRL,1,12/17/2021
BBDC4,OP,Call,21.23,90460,0.219588816,BRL,1,12/17/2021
PETR4,OP,Call,24.6,18000,5.572775364,BRL,1,1/21/2022
VALE3,OP,Put,99.61,-100,26.36822319,BRL,1,4/14/2022
ABEV,OP,Call,20.57,-24600,0.007590689,BRL,1,12/17/2021
VALE3,OP,Call,13.21,15100,57.62794113,BRL,1,2/18/2022
YDUQ3,OP,Put,23.5,12500,2.025166988,BRL,1,12/17/2021
EMBR3,OP,Call,21,41000,0.748947322,BRL,1,1/21/2022
GGBR4,OP,Put,26.28,58200,1.501080751,BRL,1,1/21/2022
PETR4,OP,Put,34.99,19200,5.381244659,BRL,1,12/17/2021
BBAS,OP,Call,29.87,-2500,2.235791445,BRL,1,12/17/2021
MGLU3,OP,Call,18.74,600,0.011113476,BRL,1,1/21/2022
USIM5,OP,Put,11.82,-21500,0.170310706,BRL,1,12/17/2021
VIIA3,OP,Call,5.4,500,0.490961164,BRL,1,1/21/2022
GGBR4,OP,Call,27.15,33100,0.691369236,BRL,1,12/17/2021
JBSS3,OP,Call,37.48,1700,0.841765583,BRL,1,1/21/2022
BBAS,OP,Call,31.21,-41800,2.076668978,BRL,1,1/21/2022
BBAS,OP,Put,29.96,-6400,0.889931977,BRL,1,1/21/2022
BBAS,OP,Put,35.87,8400,4.255875587,BRL,1,12/17/2021
BRKM5,OP,Put,49.5,4200,2.139041901,BRL,1,1/21/2022
VIIA3,OP,Call,10.75,-12000,0.01153405,BRL,1,1/21/2022
B3SA3,OP,Call,15.06,-100,0.003750812,BRL,1,12/17/2021
XLI,OP,Put,89,-750,0.307233542,USD,100,12/17/2021
PCAR3,OP,Call,29.5,3400,0.011356205,BRL,1,12/17/2021
TAEE11,OP,Put,36,-24900,1.06374979,BRL,1,1/21/2022
BBDC4,OP,Call,21.66,-24400,0.513760328,BRL,1,1/21/2022
ITUB4,OP,Put,27.66,2300,5.181890488,BRL,1,12/17/2021
ITUB4,OP,Call,25.74,100,0.191137016,BRL,1,1/21/2022
B3SA3,OP,Put,17.6,4500,6.258227348,BRL,1,1/21/2022
CSNA,OP,Call,21.73,4000,1.18567574,BRL,1,12/17/2021
BBAS,OP,Call,28.21,36600,4.206404209,BRL,1,1/21/2022
MGLU3,OP,Put,12.99,65900,5.855221748,BRL,1,1/21/2022
BBSE,OP,Put,22.5,54100,1.932919741,BRL,1,1/21/2022
EMBR3,OP,Put,20.5,-17500,2.80298996,BRL,1,1/21/2022
PETR4,OP,Put,23.74,-122300,0.121370845,BRL,1,12/17/2021
BRFS3,OP,Call,23.5,-43200,0.047898494,BRL,1,12/17/2021
VALE3,OP,Put,119.47,15000,47.5538826,BRL,1,1/21/2022
ITUB4,OP,Call,23.16,142200,0.353817403,BRL,1,12/17/2021
TAEE11,OP,Call,37.5,38400,0.801185071,BRL,1,1/21/2022
VALE3,OP,Put,61.47,13200,0.426680952,BRL,1,12/17/2021
YDUQ3,OP,Put,23,-86500,1.698145628,BRL,1,12/17/2021
VALE3,OP,Put,86.47,21100,15.70124435,BRL,1,12/17/2021
EMBR3,OP,Put,22,-8600,3.940346003,BRL,1,1/21/2022
ELET3,OP,Put,33.55,-4600,1.501514912,BRL,1,12/17/2021
LAME4,OP,Put,5.7,10700,0.698946357,BRL,1,12/17/2021
TAEE11,OP,Call,37.5,-21300,0.178065225,BRL,1,12/17/2021
VIIA3,OP,Call,9.6,23500,0.004523961,BRL,1,12/17/2021
BBAS,OP,Put,40.12,24800,8.412462234,BRL,1,12/17/2021
PETR4,OP,Put,29.99,320600,1.247432351,BRL,1,12/17/2021
B3SA3,OP,Call,15.35,-200,0.031704951,BRL,1,1/21/2022
B3SA3,OP,Put,16.31,21000,5.111909866,BRL,1,12/17/2021
CYRE3,OP,Put,18.41,26900,5.007259369,BRL,1,12/17/2021
BRAP4,OP,Call,49.16,13500,2.504890442,BRL,1,12/17/2021
YDUQ3,OP,Put,27,-4000,5.003584862,BRL,1,12/17/2021
BBAS,OP,Call,27.37,-300,4.423679352,BRL,1,12/17/2021
EGIE3,OP,Call,40,12500,0.241565987,BRL,1,12/17/2021
MGLU3,OP,Put,15.49,40600,8.433834076,BRL,1,12/17/2021
ELET3,ST,,,-323,32.80999756,BRL,1,
CSNA,OP,Call,22.73,12400,0.73950541,BRL,1,12/17/2021
CIEL3,OP,Put,2.36,243700,0.375635624,BRL,1,1/21/2022
BBSE,OP,Put,22.98,-21000,2.368970871,BRL,1,12/17/2021
MGLU3,OP,Put,13.49,-12600,6.4454422,BRL,1,12/17/2021
PETR4,OP,Put,32.99,40500,3.48826623,BRL,1,12/17/2021
BRDT3,OP,Call,20.72,-19200,1.120432615,BRL,1,12/17/2021
VIIA3,OP,Put,8.9,100,3.636110783,BRL,1,12/17/2021
JBSS3,OP,Call,34.98,-7000,1.697426558,BRL,1,1/21/2022
MGLU3,OP,Put,20.99,200,13.72897243,BRL,1,1/21/2022
YDUQ3,OP,Call,23,-2300,0.758975506,BRL,1,12/17/2021
VIIA3,OP,Call,6,62500,0.108931646,BRL,1,12/17/2021
GGBR4,OP,Call,28.15,-5200,0.376816243,BRL,1,12/17/2021
ITUB4,OP,Call,17.66,-1000,4.808170795,BRL,1,12/17/2021
PCAR3,OP,Call,30,8600,0.010283402,BRL,1,12/17/2021
EMBR3,OP,Call,27.5,42500,0.021817312,BRL,1,12/17/2021
BBAS,OP,Call,27.87,300,3.95734024,BRL,1,12/17/2021
MGLU3,OP,Call,10.49,6500,0.094325379,BRL,1,1/21/2022
PETR4,OP,Put,37.6,21800,7.729370594,BRL,1,1/21/2022
PETR4,OP,Call,23.99,45500,5.753820896,BRL,1,12/17/2021
PETR3,OP,Call,31.5,-5600,1.367583036,BRL,1,1/21/2022
USIM5,OP,Call,24.07,66000,0.003336282,BRL,1,12/17/2021
SUZB,OP,Call,68,200,,BRL,1,6/21/2021
ITUB4,OP,Call,22.91,-1300,0.445756286,BRL,1,12/17/2021
PETR4,OP,Put,23.85,-132800,0.308172047,BRL,1,1/21/2022
B3SA3,OP,Put,18.98,12000,7.771766663,BRL,1,12/17/2021
ABEV,OP,Call,18,76600,0.171895042,BRL,1,1/21/2022
ITSA4,OP,Call,10.97,-6300,0.007976502,BRL,1,12/17/2021
PETR4,OP,Put,29.35,-100,2.02944231,BRL,1,3/18/2022
B3SA3,OP,Put,15.56,8100,4.36723423,BRL,1,12/17/2021
MRFG,OP,Put,25.6,-96000,3.643638372,BRL,1,12/17/2021
BBAS,OP,Put,29.37,43300,0.32704851,BRL,1,12/17/2021
RADL3,OP,Put,23.4,-10800,1.764386177,BRL,1,1/21/2022
BBDC4,OP,Put,20.77,124670,1.032748461,BRL,1,12/17/2021
BBSE,OP,Put,20.48,50400,0.425372303,BRL,1,12/17/2021
EGIE3,OP,Call,39,-18800,0.566192687,BRL,1,12/17/2021
BOVA,OP,Put,114,202,15.33172035,BRL,1,1/21/2022
MRFG,OP,Put,14.1,-100,0.000889439,BRL,1,12/17/2021
PETR4,OP,Put,29.74,-64000,1.121566296,BRL,1,12/17/2021
LAME4,ST,,,252045,5.135000229,BRL,1,
PETR4,OP,Call,22.74,-24600,6.962704182,BRL,1,12/17/2021
MGLU3,OP,Put,10.49,-20600,3.445440054,BRL,1,1/21/2022
MGLU3,OP,Put,11.49,-15800,4.464361191,BRL,1,12/17/2021
KLBN11,OP,Call,24.9,17600,0.472295463,BRL,1,12/17/2021
BRAP4,OP,Call,48.66,12600,2.834127426,BRL,1,12/17/2021
XLV,OP,Put,129.33,-300,3.093289852,USD,100,1/21/2022
LAME4,OP,Call,6.4,-4000,0.05046026,BRL,1,12/17/2021
VIVT3,OP,Put,46.88,-1200,0.229331166,BRL,1,12/17/2021
MULT3,OP,Call,20,82900,0.513304293,BRL,1,12/17/2021
GOAU4,ST,,,2580,10.84500027,BRL,1,
VIIA3,OP,Put,8.6,-1200,3.337674141,BRL,1,12/17/2021
VIIA3,OP,Put,10.25,900,4.908432484,BRL,1,1/21/2022
B3SA3,OP,Put,18.31,71400,7.104193687,BRL,1,12/17/2021
LAME4,OP,Put,6.6,3000,1.541172624,BRL,1,1/21/2022
UGPA3,OP,Put,12.8,-200,0.422906011,BRL,1,1/21/2022
ITUB4,OP,Call,30.16,-900,0.002669974,BRL,1,12/17/2021
ELET6,OP,Put,36.5,-6000,4.242172241,BRL,1,12/17/2021
BRDT3,OP,Call,24.5,30200,0.317168772,BRL,1,1/21/2022
V,OP,Put,170,206,0.909978747,USD,100,12/17/2021
ABEV,OP,Put,21.57,4700,5.568686962,BRL,1,12/17/2021
BOVV,ST,,,-414846,102.0149994,BRL,1,
PCAR3,OP,Call,25.5,-25000,0.08191295,BRL,1,12/17/2021
ITSA4,OP,Put,11.22,55800,1.456726551,BRL,1,12/17/2021
BRML3,OP,Call,10,18600,0.014042608,BRL,1,12/17/2021
KLBN11,OP,Call,25.4,17800,0.3114568,BRL,1,12/17/2021
BBAS,OP,Call,33.37,84800,0.412314057,BRL,1,12/17/2021
BOVA,OP,Call,92,-3499,6.79103756,BRL,1,12/17/2021
YDUQ3,OP,Put,22,-40000,1.773159504,BRL,1,1/21/2022
BBDC4,OP,Put,26.86,700,6.560251236,BRL,1,1/21/2022
VIIA3,OP,Call,8.5,-14400,0.009585721,BRL,1,12/17/2021
PETR4,OP,Call,36.24,-73200,0.025987152,BRL,1,12/17/2021
ITUB4,OP,Call,18.74,-100,4.099957943,BRL,1,1/21/2022
CSNA,OP,Put,27.23,-28400,5.376839638,BRL,1,12/17/2021
BBAS,OP,Call,32.62,26900,0.637773395,BRL,1,12/17/2021
BRKM5,OP,Call,50,5200,4.544118881,BRL,1,12/17/2021
EQTL,OP,Put,23.28,44500,0.84450376,BRL,1,12/17/2021
BBAS,OP,Put,44.12,200,12.38768482,BRL,1,12/17/2021
BRFS3,OP,Put,17,-200,0.158721223,BRL,1,12/17/2021
ELET6,OP,Call,35.25,-100,0.243229806,BRL,1,12/17/2021
PETR4,OP,Call,31.24,-326100,0.442872405,BRL,1,12/17/2021
VALE3,OP,Put,53.97,137000,0.120076664,BRL,1,12/17/2021
MGLU3,OP,Call,7.79,-69900,0.245975241,BRL,1,12/17/2021
BBAS,OP,Put,31.37,85200,0.896499455,BRL,1,12/17/2021
MGLU3,OP,Call,13.99,-11200,0.006389557,BRL,1,12/17/2021
MULT3,OP,Call,22,-27400,0.432315767,BRL,1,1/21/2022
BBAS,OP,Put,23.12,-7000,0.029073678,BRL,1,12/17/2021
GGBR4,OP,Put,23.9,148700,0.282683164,BRL,1,12/17/2021
BRKM5,OP,Call,65,100,0.743028402,BRL,1,1/21/2022
BRAP4,OP,Call,48,-3200,4.33962965,BRL,1,1/21/2022
